Census Tract,"CalEnviroScreen
4.0 Score","CalEnviroScreen
4.0 Percentile","CalEnviroScreen 4.0 
Percentile Range","Pollution Burden
Percentile","Population Characteristics
Percentile",Total Population,California County,Approximate Zip Code,Approximate Location,DAC category
6085503214,40.00,74.97,70-75%,46.09,88.93,8468,Santa Clara,95111,Unincorporated Santa Clara County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077005130,39.96,74.91,70-75%,80.97,62.53,3064,San Joaquin,95330,Lathrop,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037192520,39.92,74.87,70-75%,74.69,67.08,5269,Los Angeles,90004,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077005126,39.91,74.86,70-75%,48.60,86.66,3882,San Joaquin,95336,Manteca,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037190700,39.91,74.85,70-75%,87.64,56.77,2685,Los Angeles,90028,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6025010300,39.91,74.84,70-75%,63.37,75.05,1046,Imperial ,92227,Unincorporated Imperial County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065040403,39.90,74.82,70-75%,76.04,66.06,5723,Riverside ,92509,Jurupa Valley,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6013380000,39.89,74.81,70-75%,73.59,67.84,5931,Contra Costa,94804,Richmond,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037500300,39.89,74.80,70-75%,95.72,48.20,2973,Los Angeles,90601,Unincorporated Los Angeles County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037432201,39.87,74.79,70-75%,93.01,51.88,4491,Los Angeles,91770,Rosemead,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037408138,39.85,74.75,70-75%,78.62,64.13,5432,Los Angeles,91744,South San Jose Hills,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6073010009,39.83,74.74,70-75%,59.27,78.05,6978,San Diego,92173,San Diego,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065042519,39.79,74.66,70-75%,47.11,87.59,1873,Riverside ,92553,Moreno Valley,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6081611900,39.74,74.60,70-75%,80.37,62.54,10368,San Mateo,94303,East Palo Alto,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037221210,39.72,74.57,70-75%,63.04,74.84,3165,Los Angeles,90006,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077003405,39.71,74.56,70-75%,33.44,96.86,4507,San Joaquin,95210,Stockton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037187200,39.71,74.53,70-75%,99.58,37.61,2963,Los Angeles,90039,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037601202,39.70,74.52,70-75%,52.61,83.06,4000,Los Angeles,90301,Inglewood,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037431100,39.70,74.51,70-75%,97.88,43.58,6758,Los Angeles,91016,Monrovia,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077003407,39.69,74.48,70-75%,39.55,93.31,2671,San Joaquin,95210,Stockton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071002110,39.69,74.47,70-75%,88.35,55.75,7460,San Bernardino,91730,Rancho Cucamonga,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6059087806,39.68,74.45,70-75%,65.20,73.22,6654,Orange ,92804,Anaheim,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037190902,39.66,74.38,70-75%,86.66,57.20,3518,Los Angeles,90038,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6019005608,39.61,74.33,70-75%,75.20,66.07,3137,Fresno ,93612,Clovis,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6099002401,39.61,74.32,70-75%,53.22,82.38,3848,Stanislaus ,95358,Modesto,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6029003112,39.61,74.31,70-75%,57.44,78.93,5221,Kern ,93313,Bakersfield,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037191420,39.58,74.26,70-75%,84.32,59.15,3096,Los Angeles,90029,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6001437101,39.53,74.21,70-75%,80.06,62.28,7867,Alameda ,94587,Hayward,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6107001003,39.52,74.19,70-75%,98.63,41.62,25636,Tulare ,93291,Visalia,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6099004000,39.52,74.18,70-75%,85.18,58.23,3880,Stanislaus ,95358,Unincorporated Stanislaus County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071007108,39.49,74.16,70-75%,82.60,60.38,2191,San Bernardino,92324,Colton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037408630,39.47,74.10,70-75%,97.61,43.77,2510,Los Angeles,91745,Hacienda Heights,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037503105,39.45,74.08,70-75%,75.59,65.52,4228,Los Angeles,90604,South Whittier,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037576402,39.45,74.05,70-75%,35.97,95.21,5015,Los Angeles,90813,Long Beach,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071001307,39.44,74.04,70-75%,58.59,77.48,4212,San Bernardino,91764,Ontario,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065040607,39.42,74.00,70-75%,96.86,45.28,12853,Riverside ,91752,Jurupa Valley,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037482401,39.40,73.97,70-75%,83.26,59.68,3670,Los Angeles,91770,Rosemead,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6029003206,39.39,73.93,70-75%,82.36,60.34,21438,Kern ,93313,Bakersfield,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065030101,39.38,73.92,70-75%,83.81,59.04,1201,Riverside ,92507,Riverside,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6115040302,39.38,73.90,70-75%,57.72,78.09,2396,Yuba ,95901,Linda,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037191820,39.37,73.89,70-75%,87.84,55.38,3176,Los Angeles,90038,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037481103,39.24,73.81,70-75%,92.02,51.71,4926,Los Angeles,91776,San Gabriel,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037504101,39.17,73.75,70-75%,84.31,58.12,4826,Los Angeles,90638,La Mirada,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037543604,39.17,73.73,70-75%,77.87,63.17,5226,Los Angeles,90745,Carson,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037576403,39.15,73.70,70-75%,34.51,95.47,5140,Los Angeles,90813,Long Beach,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037234501,39.14,73.68,70-75%,50.70,83.25,2845,Los Angeles,90043,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037461600,39.13,73.66,70-75%,75.28,65.00,6058,Los Angeles,91103,Pasadena,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037269700,39.11,73.65,70-75%,91.91,51.56,3546,Los Angeles,90034,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071004603,39.09,73.63,70-75%,47.53,85.54,5526,San Bernardino,92407,San Bernardino,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6059086306,39.09,73.61,70-75%,91.38,52.21,4773,Orange ,92806,Anaheim,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6047001901,39.06,73.59,70-75%,53.68,80.46,5517,Merced ,95340,Unincorporated Merced County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037235201,39.05,73.58,70-75%,55.91,78.87,2682,Los Angeles,90043,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037576903,39.02,73.52,70-75%,64.53,72.05,3644,Los Angeles,90804,Long Beach,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037302003,39.01,73.47,70-75%,80.60,60.77,3665,Los Angeles,91206,Glendale,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037502003,38.97,73.39,70-75%,83.14,58.64,2634,Los Angeles,90602,Whittier,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037602507,38.96,73.37,70-75%,52.91,80.89,5122,Los Angeles,90250,Hawthorne,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037555102,38.96,73.36,70-75%,70.38,68.04,5987,Los Angeles,90715,Lakewood,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6019003004,38.95,73.35,70-75%,52.43,81.44,2412,Fresno ,93727,Unincorporated Fresno County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6059099402,38.92,73.34,70-75%,92.92,50.06,8190,Orange ,92647,Huntington Beach,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077005106,38.91,73.32,70-75%,69.73,68.32,8926,San Joaquin,95337,Unincorporated San Joaquin County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071001002,38.89,73.31,70-75%,65.55,71.04,5929,San Bernardino,91762,Ontario,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6001402700,38.87,73.30,70-75%,68.30,69.35,1890,Alameda ,94612,Oakland,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037106510,38.87,73.29,70-75%,83.47,58.01,5618,Los Angeles,91342,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6111003201,38.81,73.23,70-75%,43.63,88.09,4230,Ventura ,93030,Oxnard,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037531800,38.79,73.21,70-75%,55.32,78.63,4960,Los Angeles,90022,East Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037104108,38.77,73.17,70-75%,73.12,65.46,6001,Los Angeles,91331,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037204120,38.69,73.11,70-75%,76.24,63.07,2971,Los Angeles,90063,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065041102,38.64,73.08,70-75%,45.60,85.98,4689,Riverside ,92505,Riverside,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071000207,38.58,73.01,70-75%,57.95,75.81,4456,San Bernardino,91763,Montclair,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037113422,38.58,73.00,70-75%,72.86,65.19,6306,Los Angeles,91306,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037543322,38.57,72.98,70-75%,79.14,60.85,7959,Los Angeles,90746,Carson,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071000901,38.55,72.96,70-75%,77.96,61.70,5051,San Bernardino,91786,Upland,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6073005700,38.55,72.95,70-75%,58.46,75.24,1590,San Diego,92101,San Diego,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037575103,38.47,72.92,70-75%,59.30,74.62,5171,Los Angeles,90804,Long Beach,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065042902,38.46,72.89,70-75%,46.33,84.92,5095,Riverside ,92570,Unincorporated Riverside County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037602403,38.44,72.88,70-75%,41.38,88.97,5199,Los Angeles,90250,Hawthorne,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037553000,38.43,72.86,70-75%,75.83,62.75,5033,Los Angeles,90650,Norwalk,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6097153200,38.43,72.83,70-75%,58.28,75.14,8327,Sonoma ,95407,Unincorporated Sonoma County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077003801,38.40,72.81,70-75%,42.81,87.70,12573,San Joaquin,95206,Stockton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065043005,38.38,72.78,70-75%,51.43,80.74,5960,Riverside ,92530,Lake Elsinore,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6099003400,38.35,72.72,70-75%,86.77,54.46,1661,Stanislaus ,95360,Unincorporated Stanislaus County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037296902,38.33,72.69,70-75%,50.26,81.59,4219,Los Angeles,90731,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037234300,38.33,72.68,70-75%,52.72,79.60,3805,Los Angeles,90008,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077005114,38.32,72.67,70-75%,93.07,48.69,10238,San Joaquin,95337,Manteca,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037603702,38.32,72.66,70-75%,77.73,61.30,4777,Los Angeles,90506,Alondra Park,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037237800,38.32,72.64,70-75%,52.05,80.28,3796,Los Angeles,90044,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037481401,38.32,72.63,70-75%,89.57,52.45,6267,Los Angeles,91776,San Gabriel,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077002504,38.31,72.60,70-75%,41.83,88.46,3884,San Joaquin,95206,Stockton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037535902,38.27,72.55,70-75%,64.88,70.20,7209,Los Angeles,90280,South Gate,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6059074004,38.26,72.53,70-75%,83.71,56.40,7765,Orange ,92707,Santa Ana,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037554405,38.21,72.47,70-75%,76.57,61.83,3015,Los Angeles,90706,Bellflower,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037500500,38.19,72.45,70-75%,72.50,64.42,2703,Los Angeles,90660,Pico Rivera,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071002502,38.13,72.37,70-75%,47.59,83.04,8979,San Bernardino,92335,Fontana,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037269601,38.10,72.31,70-75%,90.06,51.41,3393,Los Angeles,90034,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6059087805,38.09,72.29,70-75%,89.72,51.75,7494,Orange ,92804,Stanton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077005202,38.08,72.28,70-75%,96.91,42.76,8606,San Joaquin,95304,Unincorporated San Joaquin County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037602506,38.06,72.24,70-75%,60.35,72.86,4297,Los Angeles,90250,Hawthorne,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6047000503,38.03,72.20,70-75%,86.48,54.00,3231,Merced ,95388,Unincorporated Merced County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037554801,38.02,72.19,70-75%,82.63,56.83,2744,Los Angeles,90701,Artesia,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6019003900,38.00,72.18,70-75%,87.65,53.13,6477,Fresno ,93630,Unincorporated Fresno County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037406800,37.99,72.15,70-75%,88.45,52.69,4866,Los Angeles,91790,West Covina,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6085512310,37.99,72.14,70-75%,79.34,59.51,5050,Santa Clara,95037,Morgan Hill,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065031502,37.98,72.13,70-75%,77.71,60.64,8357,Riverside ,92503,Riverside,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065042513,37.98,72.11,70-75%,34.93,93.13,2973,Riverside ,92553,Moreno Valley,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071003101,37.98,72.10,70-75%,50.82,80.32,5287,San Bernardino,92335,Fontana,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037191110,37.96,72.06,70-75%,86.68,53.86,3478,Los Angeles,90027,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6039000603,37.95,72.04,70-75%,35.21,92.88,5963,Madera ,93638,Madera,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071001806,37.94,72.02,70-75%,84.75,55.08,4797,San Bernardino,91761,Ontario,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065048800,37.92,72.00,70-75%,56.50,75.30,4917,Riverside ,92551,Moreno Valley,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037197600,37.91,71.95,70-75%,97.25,41.65,2166,Los Angeles,90026,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6099001200,37.82,71.80,70-75%,81.51,57.22,3889,Stanislaus ,95354,Modesto,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6085501401,37.79,71.72,70-75%,67.98,66.69,3226,Santa Clara,95116,San Jose,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065042706,37.77,71.70,70-75%,44.44,84.63,8416,Riverside ,92571,Perris,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077003406,37.77,71.68,70-75%,24.29,99.19,3938,San Joaquin,95210,Stockton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6013320001,37.68,71.60,70-75%,90.96,49.60,3671,Contra Costa,94553,Unincorporated Contra Costa County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6025011600,37.66,71.58,70-75%,41.08,87.36,5728,Imperial ,92243,El Centro,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037554204,37.65,71.56,70-75%,58.63,72.92,4313,Los Angeles,90706,Bellflower,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6099003002,37.62,71.50,70-75%,77.27,60.17,7837,Stanislaus ,95307,Unincorporated Stanislaus County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077003110,37.61,71.47,70-75%,63.66,69.52,4103,San Joaquin,95207,Stockton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6019004212,37.48,71.34,70-75%,69.92,64.66,12379,Fresno ,93722,Fresno,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6085501102,37.46,71.32,70-75%,79.53,57.83,4305,Santa Clara,95112,San Jose,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065041302,37.45,71.31,70-75%,51.65,78.43,4786,Riverside ,92505,Riverside,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071000821,37.42,71.27,70-75%,71.80,63.09,4017,San Bernardino,91786,Upland,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6073004100,37.42,71.26,70-75%,70.24,64.21,7307,San Diego,92102,San Diego,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037503902,37.42,71.24,70-75%,90.22,49.79,4939,Los Angeles,90638,La Mirada,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6085500100,37.37,71.19,70-75%,89.77,50.16,8306,Santa Clara,95112,San Jose,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037408133,37.36,71.18,70-75%,69.17,65.03,5203,Los Angeles,91792,West Covina,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065045707,37.36,71.15,70-75%,36.14,90.83,6493,Riverside ,92236,Coachella,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065041407,37.34,71.12,70-75%,71.75,62.91,5873,Riverside ,92505,Riverside,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6085501501,37.31,71.03,70-75%,49.88,79.37,4623,Santa Clara,95116,San Jose,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6001402400,37.31,71.02,70-75%,63.57,68.66,2866,Alameda ,94607,Oakland,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077001300,37.31,71.00,70-75%,60.39,70.85,5227,San Joaquin,95204,Stockton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065031704,37.30,70.98,70-75%,85.91,53.15,5838,Riverside ,92504,Riverside,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6067004401,37.28,70.94,70-75%,26.29,97.84,3788,Sacramento ,95820,Sacramento,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037550201,37.25,70.89,70-75%,86.51,52.62,2911,Los Angeles,90650,Norwalk,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037134904,37.25,70.88,70-75%,63.27,68.87,4043,Los Angeles,91306,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037213100,37.22,70.81,70-75%,63.11,68.90,3014,Los Angeles,90019,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037191710,37.20,70.80,70-75%,69.45,64.30,2937,Los Angeles,90038,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071009300,37.10,70.70,70-75%,32.10,93.63,1037,San Bernardino,92311,Unincorporated San Bernardino County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6067004801,37.02,70.61,70-75%,32.45,93.26,5931,Sacramento ,95828,Sacramento,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6067009316,37.00,70.59,70-75%,41.47,85.29,4636,Sacramento ,95828,Vineyard,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037124105,36.97,70.54,70-75%,64.46,67.16,2538,Los Angeles,91606,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6059110302,36.96,70.52,70-75%,83.65,53.93,5975,Orange ,90620,Buena Park,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065041412,36.95,70.51,70-75%,74.45,60.39,5542,Riverside ,92503,Home Gardens,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6067009201,36.93,70.47,70-75%,86.81,51.68,5151,Sacramento ,95829,Unincorporated Sacramento County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6013313102,36.89,70.37,70-75%,38.76,87.58,4595,Contra Costa,94565,Pittsburg,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6073005300,36.85,70.36,70-75%,71.65,61.89,5847,San Diego,92101,San Diego,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071000205,36.77,70.27,70-75%,75.40,59.42,5449,San Bernardino,91763,Montclair,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037296901,36.75,70.20,70-75%,46.22,80.69,4466,Los Angeles,90731,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6075017601,36.74,70.16,70-75%,70.32,62.48,10343,San Francisco,94103,San Francisco,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037603703,36.73,70.15,70-75%,81.67,54.83,2491,Los Angeles,90250,Hawthorne,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071002901,36.70,70.10,70-75%,61.80,68.48,4691,San Bernardino,92335,Fontana,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6001409300,36.59,70.01,70-75%,41.84,83.91,5303,Alameda ,94603,Oakland,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6059011502,36.55,69.94,65-70%,95.26,42.55,4485,Orange ,92831,Fullerton,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071004510,36.52,69.89,65-70%,39.88,85.63,5422,San Bernardino,92407,San Bernardino,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6019003803,36.37,69.73,65-70%,45.48,80.35,10542,Fresno ,93723,Unincorporated Fresno County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6071007305,36.35,69.67,65-70%,68.97,62.52,4909,San Bernardino,92354,Loma Linda,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037602504,36.32,69.62,65-70%,48.20,78.03,4961,Los Angeles,90250,Hawthorne,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6065042719,36.30,69.59,65-70%,57.09,70.65,5470,Riverside ,92567,Nuevo,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6037123104,36.23,69.48,65-70%,70.84,60.88,4416,Los Angeles,91606,Los Angeles,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6029004000,36.17,69.45,65-70%,53.55,73.17,9516,Kern ,93263,Unincorporated Kern County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077003500,36.12,69.39,65-70%,61.59,67.03,23978,San Joaquin,95212,Morada,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6067002100,36.12,69.38,65-70%,90.69,46.68,2096,Sacramento ,95818,Sacramento,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6077003403,36.11,69.35,65-70%,31.49,91.99,4800,San Joaquin,95210,Unincorporated San Joaquin County area,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
6085503122,36.08,69.25,65-70%,67.58,62.68,3602,Santa Clara,95112,San Jose,2017 Disadvantaged Community (CalEnviroScreen 3.0 only)
